geometry,timestamp,violence
POINT (-58.4216 -34.611),2016-10-15 00:40:00,Robo
POINT (-58.4189 -34.617),2016-10-15 00:15:00,Robo
POINT (-58.4185 -34.6018),2016-10-15 23:00:00,Robo
POINT (-58.4138 -34.6037),2016-10-15 07:00:00,Robo
POINT (-58.4124 -34.6306),2016-10-15 22:45:00,Robo
POINT (-58.4123 -34.6101),2016-10-15 01:00:00,Robo
POINT (-58.4116 -34.6009),2016-10-15 05:45:00,Robo
POINT (-58.4098 -34.6045),2016-10-15 23:30:00,Robo
POINT (-58.4095 -34.6099),2016-10-15 03:00:00,Robo
POINT (-58.4037 -34.5962),2016-10-15 22:00:00,Robo
POINT (-58.3979 -34.5982),2016-10-15 23:00:00,Robo
POINT (-58.3915 -34.6338),2016-10-15 22:15:00,Robo
POINT (-58.389 -34.5954),2016-10-15 23:00:00,Robo
POINT (-58.3863 -34.6266),2016-10-15 22:00:00,Robo
POINT (-58.3851 -34.6277),2016-10-15 05:10:00,Robo
POINT (-58.3839 -34.6117),2016-10-15 23:00:00,Robo
POINT (-58.3835 -34.6235),2016-10-15 06:30:00,Robo
POINT (-58.3834 -34.6265),2016-10-15 23:00:00,Robo
POINT (-58.3833 -34.6293),2016-10-15 03:30:00,Robo
POINT (-58.382 -34.6286),2016-10-15 04:45:00,Robo
POINT (-58.3764 -34.6172),2016-10-15 01:00:00,Robo
POINT (-58.3758 -34.6029),2016-10-15 07:30:00,Robo
POINT (-58.3733 -34.6239),2016-10-15 06:10:00,Robo
POINT (-58.3642 -34.6348),2016-10-15 07:45:00,Robo
POINT (-58.477 -34.6759),2016-10-15 07:30:00,Robo
POINT (-58.486 -34.6725),2016-10-15 04:00:00,Robo
POINT (-58.4997 -34.6722),2016-10-15 06:20:00,Robo
POINT (-58.4915 -34.6709),2016-10-15 06:30:00,Robo
POINT (-58.4801 -34.667),2016-10-15 00:20:00,Robo
POINT (-58.4452 -34.6634),2016-10-15 07:00:00,Robo
POINT (-58.4224 -34.6542),2016-10-15 05:00:00,Robo
POINT (-58.5052 -34.6532),2016-10-15 23:12:00,Robo
POINT (-58.39899999999999 -34.6531),2016-10-15 23:30:00,Robo
POINT (-58.4206 -34.6511),2016-10-15 00:30:00,Robo
POINT (-58.4655 -34.5963),2016-10-15 05:30:00,Robo
POINT (-58.4899 -34.5484),2016-10-15 00:00:00,Robo
POINT (-58.4768 -34.5496),2016-10-15 22:30:00,Robo
POINT (-58.4699 -34.5362),2016-10-15 06:00:00,Robo
POINT (-58.4964 -34.6403),2016-10-15 01:30:00,Robo
POINT (-58.4702 -34.6303),2016-10-15 05:30:00,Robo
POINT (-58.4584 -34.6267),2016-10-15 07:00:00,Robo
POINT (-58.4982 -34.6072),2016-10-15 23:00:00,Robo
POINT (-58.51300000000001 -34.6034),2016-10-15 22:00:00,Robo
POINT (-58.478 -34.5986),2016-10-15 23:00:00,Robo
POINT (-58.372 -34.5975),2016-10-15 05:35:00,Robo
POINT (-58.4061 -34.5868),2016-10-15 08:00:00,Robo
POINT (-58.5029 -34.5836),2016-10-15 04:15:00,Robo
POINT (-58.4442 -34.5833),2016-10-15 02:00:00,Robo
POINT (-58.4067 -34.583),2016-10-15 23:30:00,Robo
POINT (-58.4802 -34.5782),2016-10-15 04:00:00,Robo
POINT (-58.4276 -34.5777),2016-10-15 23:45:00,Robo
POINT (-58.4817 -34.5747),2016-10-15 08:00:00,Robo
POINT (-58.4684 -34.571),2016-10-15 22:20:00,Robo
POINT (-58.5034 -34.5654),2016-10-15 00:00:00,Robo
POINT (-58.4633 -34.5563),2016-10-15 01:15:00,Robo
POINT (-58.477 -34.5558),2016-10-15 07:00:00,Robo
POINT (-58.4204 -34.6382),2016-10-14 23:00:00,Robo
POINT (-58.527 -34.6285),2016-10-14 22:00:00,Robo
POINT (-58.4681 -34.6041),2016-10-14 23:30:00,Robo
POINT (-58.4103 -34.5981),2016-10-14 23:00:00,Robo
POINT (-58.3864 -34.5861),2016-10-14 22:15:00,Robo
POINT (-58.411 -34.5805),2016-10-14 23:00:00,Robo
POINT (-58.4807 -34.5756),2016-10-14 23:30:00,Robo
POINT (-58.4525 -34.5752),2016-10-14 22:00:00,Robo
POINT (-58.4798 -34.6242),2016-10-14 23:00:00,Robo
POINT (-58.4633 -34.6155),2016-10-14 22:20:00,Robo
POINT (-58.4572 -34.595),2016-10-14 23:00:00,Robo
POINT (-58.4545 -34.6129),2016-10-14 22:00:00,Robo
POINT (-58.45 -34.6169),2016-10-14 23:30:00,Robo
POINT (-58.4473 -34.6162),2016-10-14 23:17:00,Robo
POINT (-58.441 -34.5885),2016-10-14 23:00:00,Robo
POINT (-58.4141 -34.5927),2016-10-14 22:30:00,Robo
POINT (-58.4116 -34.6055),2016-10-14 22:00:00,Robo
POINT (-58.4095 -34.5965),2016-10-14 23:30:00,Robo
POINT (-58.4057 -34.593),2016-10-14 22:30:00,Robo
POINT (-58.3989 -34.5967),2016-10-14 22:00:00,Robo
POINT (-58.3974 -34.6287),2016-10-14 23:00:00,Robo
POINT (-58.3973 -34.5968),2016-10-14 22:00:00,Robo
POINT (-58.3802 -34.6273),2016-10-14 23:00:00,Robo
POINT (-58.3738 -34.5956),2016-10-14 22:30:00,Robo
POINT (-58.4415 -34.6663),2016-10-14 22:00:00,Robo
POINT (-58.4061 -34.6423),2016-10-14 23:30:00,Robo
POINT (-58.4491 -34.5874),2016-10-14 22:15:00,Robo
POINT (-58.4425 -34.5888),2016-10-09 00:10:00,Robo
POINT (-58.5022 -34.5651),2016-10-09 00:00:00,Robo
POINT (-58.4662 -34.5413),2016-10-09 22:00:00,Robo
POINT (-58.3728 -34.5889),2016-10-09 00:05:00,Robo
POINT (-58.3725 -34.6461),2016-10-09 05:00:00,Robo
POINT (-58.4508 -34.646),2016-10-09 06:30:00,Robo
POINT (-58.4686 -34.6419),2016-10-09 07:15:00,Robo
POINT (-58.4661 -34.6411),2016-10-09 07:45:00,Robo
POINT (-58.5264 -34.6378),2016-10-09 23:40:00,Robo
POINT (-58.4875 -34.6374),2016-10-09 03:30:00,Robo
POINT (-58.5164 -34.6326),2016-10-09 06:10:00,Robo
POINT (-58.4949 -34.5868),2016-10-09 04:30:00,Robo
POINT (-58.441 -34.5855),2016-10-09 01:00:00,Robo
POINT (-58.4398 -34.5845),2016-10-09 03:00:00,Robo
POINT (-58.4407 -34.5839),2016-10-09 01:30:00,Robo
POINT (-58.43600000000001 -34.583),2016-10-09 03:00:00,Robo
POINT (-58.4364 -34.5817),2016-10-09 23:30:00,Robo
POINT (-58.4554 -34.5774),2016-10-09 23:00:00,Robo
POINT (-58.5091 -34.5717),2016-10-09 01:20:00,Robo
POINT (-58.4868 -34.5716),2016-10-09 23:00:00,Robo
POINT (-58.4493 -34.5695),2016-10-09 01:00:00,Robo
POINT (-58.5185 -34.6624),2016-10-09 06:30:00,Robo
POINT (-58.4585 -34.6026),2016-10-09 06:00:00,Robo
POINT (-58.4455 -34.589),2016-10-09 00:00:00,Robo
POINT (-58.4424 -34.5429),2016-10-09 23:40:00,Robo
POINT (-58.4416 -34.5951),2016-10-09 04:43:00,Robo
POINT (-58.4395 -34.6348),2016-10-09 23:00:00,Robo
POINT (-58.4365 -34.5522),2016-10-09 01:30:00,Robo
POINT (-58.4349 -34.63800000000001),2016-10-09 23:45:00,Robo
POINT (-58.4335 -34.6321),2016-10-09 02:00:00,Robo
POINT (-58.4334 -34.592),2016-10-09 23:00:00,Robo
POINT (-58.4263 -34.5626),2016-10-09 22:15:00,Robo
POINT (-58.4234 -34.6055),2016-10-09 22:30:00,Robo
POINT (-58.4193 -34.5865),2016-10-09 04:30:00,Robo
POINT (-58.4136 -34.6028),2016-10-09 22:00:00,Robo
POINT (-58.4134 -34.5933),2016-10-09 23:20:00,Robo
POINT (-58.4125 -34.6253),2016-10-09 07:15:00,Robo
POINT (-58.4122 -34.5958),2016-10-09 05:00:00,Robo
POINT (-58.4114 -34.5893),2016-10-09 05:45:00,Robo
POINT (-58.41 -34.6172),2016-10-09 03:00:00,Robo
POINT (-58.4083 -34.6098),2016-10-09 23:00:00,Robo
POINT (-58.4052 -34.6154),2016-10-09 03:00:00,Robo
POINT (-58.4036 -34.5869),2016-10-09 00:30:00,Robo
POINT (-58.3966 -34.6239),2016-10-09 23:30:00,Robo
POINT (-58.3943 -34.6041),2016-10-09 01:00:00,Robo
POINT (-58.3833 -34.6293),2016-10-09 05:00:00,Robo
POINT (-58.3825 -34.601),2016-10-09 02:40:00,Robo
POINT (-58.3803 -34.616),2016-10-09 07:00:00,Robo
POINT (-58.3802 -34.6273),2016-10-09 06:20:00,Robo
POINT (-58.38 -34.6045),2016-10-09 05:00:00,Robo
POINT (-58.3762 -34.6192),2016-10-09 22:50:00,Robo
POINT (-58.3731 -34.6264),2016-10-09 02:20:00,Robo
POINT (-58.3709 -34.6322),2016-10-09 00:00:00,Robo
POINT (-58.3686 -34.6236),2016-10-09 07:40:00,Robo
POINT (-58.3594 -34.6321),2016-10-09 06:30:00,Robo
POINT (-58.4762 -34.6675),2016-10-09 03:30:00,Robo
POINT (-58.4788 -34.6617),2016-10-09 00:00:00,Robo
POINT (-58.4749 -34.661),2016-10-09 22:00:00,Robo
POINT (-58.4034 -34.6555),2016-10-09 22:30:00,Robo
POINT (-58.4074 -34.6497),2016-10-09 05:20:00,Robo
POINT (-58.4413 -34.6484),2016-10-09 07:45:00,Robo
POINT (-58.3996 -34.5696),2016-10-08 04:00:00,Robo
POINT (-58.3953 -34.5954),2016-10-08 07:00:00,Robo
POINT (-58.3898 -34.6143),2016-10-08 06:45:00,Robo
POINT (-58.3846 -34.5906),2016-10-08 06:50:00,Robo
POINT (-58.3834 -34.6265),2016-10-08 05:40:00,Robo
POINT (-58.3833 -34.6293),2016-10-08 03:30:00,Robo
POINT (-58.3748 -34.6204),2016-10-08 02:00:00,Robo
POINT (-58.3602 -34.6371),2016-10-08 07:50:00,Robo
POINT (-58.4747 -34.6821),2016-10-08 05:30:00,Robo
POINT (-58.4967 -34.6777),2016-10-08 05:40:00,Robo
POINT (-58.3946 -34.6537),2016-10-08 07:30:00,Robo
POINT (-58.396 -34.6511),2016-10-08 02:30:00,Robo
POINT (-58.4528 -34.5882),2016-10-08 23:00:00,Robo
POINT (-58.4914 -34.5704),2016-10-08 00:00:00,Robo
POINT (-58.4163 -34.6497),2016-10-08 00:00:00,Robo
POINT (-58.4608 -34.5509),2016-10-08 00:00:00,Robo
POINT (-58.4996 -34.5582),2016-10-08 00:00:00,Robo
POINT (-58.471 -34.5475),2016-10-08 22:15:00,Robo
POINT (-58.4044 -34.6364),2016-10-08 05:30:00,Robo
POINT (-58.4746 -34.633),2016-10-08 05:55:00,Robo
POINT (-58.4724 -34.6294),2016-10-08 22:30:00,Robo
POINT (-58.5217 -34.6167),2016-10-08 05:30:00,Robo
POINT (-58.376 -34.5923),2016-10-08 08:00:00,Robo
POINT (-58.4313 -34.5819),2016-10-08 06:00:00,Robo
POINT (-58.4948 -34.5809),2016-10-08 03:00:00,Robo
POINT (-58.4515 -34.58),2016-10-08 02:00:00,Robo
POINT (-58.4307 -34.5766),2016-10-08 03:00:00,Robo
POINT (-58.4352 -34.5762),2016-10-08 07:00:00,Robo
POINT (-58.4361 -34.5678),2016-10-08 02:00:00,Robo
POINT (-58.4571 -34.5601),2016-10-08 23:00:00,Robo
POINT (-58.4625 -34.5556),2016-10-08 23:00:00,Robo
POINT (-58.4653 -34.6201),2016-10-08 22:10:00,Robo
POINT (-58.4542 -34.6236),2016-10-08 01:00:00,Robo
POINT (-58.4425 -34.6191),2016-10-08 01:30:00,Robo
POINT (-58.4425 -34.6191),2016-10-08 01:55:00,Robo
POINT (-58.4415 -34.5953),2016-10-08 06:00:00,Robo
POINT (-58.4406 -34.6194),2016-10-08 23:00:00,Robo
POINT (-58.4405 -34.6418),2016-10-08 22:00:00,Robo
POINT (-58.4368 -34.5898),2016-10-08 23:30:00,Robo
POINT (-58.4352 -34.5945),2016-10-08 23:30:00,Robo
POINT (-58.4333 -34.6288),2016-10-08 22:00:00,Robo
POINT (-58.4228 -34.595),2016-10-08 02:00:00,Robo
POINT (-58.4206 -34.5987),2016-10-08 04:00:00,Robo
POINT (-58.4202 -34.584),2016-10-08 02:00:00,Robo
POINT (-58.4167 -34.6052),2016-10-08 07:40:00,Robo
POINT (-58.4151 -34.6139),2016-10-08 23:00:00,Robo
POINT (-58.4146 -34.5942),2016-10-08 22:00:00,Robo
POINT (-58.4122 -34.603),2016-10-08 00:45:00,Robo
POINT (-58.4104 -34.6021),2016-10-08 23:00:00,Robo
POINT (-58.4064 -34.6157),2016-10-08 06:30:00,Robo
POINT (-58.4039 -34.6295),2016-10-08 22:00:00,Robo
POINT (-58.4628 -34.6255),2016-10-07 23:30:00,Robo
POINT (-58.4286 -34.5596),2016-10-07 22:30:00,Robo
POINT (-58.4212 -34.627),2016-10-07 22:06:00,Robo
POINT (-58.4136 -34.6028),2016-10-07 22:00:00,Robo
POINT (-58.4115 -34.5764),2016-10-07 23:50:00,Robo
POINT (-58.3983 -34.6042),2016-10-07 23:30:00,Robo
POINT (-58.3995 -34.651),2016-10-07 22:00:00,Robo
POINT (-58.4097 -34.6362),2016-10-07 22:15:00,Robo
POINT (-58.5159 -34.6289),2016-10-07 23:45:00,Robo
POINT (-58.5064 -34.5762),2016-10-07 22:45:00,Robo
POINT (-58.4402 -34.5741),2016-10-07 23:30:00,Robo
POINT (-58.4666 -34.6449),2016-10-02 00:30:00,Robo
POINT (-58.4118 -34.6426),2016-10-02 00:10:00,Robo
POINT (-58.5297 -34.6384),2016-10-02 02:12:00,Robo
POINT (-58.4669 -34.6361),2016-10-02 05:30:00,Robo
POINT (-58.4501 -34.6359),2016-10-02 00:30:00,Robo
POINT (-58.4836 -34.6346),2016-10-02 05:30:00,Robo
POINT (-58.4625 -34.6344),2016-10-02 22:30:00,Robo
POINT (-58.4664 -34.6334),2016-10-02 01:30:00,Robo
POINT (-58.3695 -34.6283),2016-10-02 22:00:00,Robo
POINT (-58.5254 -34.6146),2016-10-02 00:30:00,Robo
POINT (-58.5241 -34.6125),2016-10-02 23:00:00,Robo
POINT (-58.5157 -34.6103),2016-10-02 22:45:00,Robo
POINT (-58.3761 -34.5838),2016-10-02 05:20:00,Robo
POINT (-58.3761 -34.5838),2016-10-02 02:30:00,Robo
POINT (-58.4593 -34.5787),2016-10-02 02:30:00,Robo
POINT (-58.4612 -34.572),2016-10-02 06:50:00,Robo
POINT (-58.449 -34.5668),2016-10-02 23:30:00,Robo
POINT (-58.48399999999999 -34.5568),2016-10-02 23:16:00,Robo
POINT (-58.5126 -34.6508),2016-10-02 23:30:00,Robo
POINT (-58.4386 -34.6084),2016-10-02 22:00:00,Robo
POINT (-58.4383 -34.6142),2016-10-02 00:45:00,Robo
POINT (-58.4326 -34.6014),2016-10-02 03:20:00,Robo
POINT (-58.4264 -34.582),2016-10-02 03:46:00,Robo
POINT (-58.4258 -34.5835),2016-10-02 05:30:00,Robo
POINT (-58.4234 -34.6154),2016-10-02 01:20:00,Robo
POINT (-58.4223 -34.5842),2016-10-02 03:30:00,Robo
POINT (-58.41399999999999 -34.6047),2016-10-02 23:30:00,Robo
POINT (-58.4105 -34.6292),2016-10-02 22:00:00,Robo
POINT (-58.4085 -34.5921),2016-10-02 06:30:00,Robo
POINT (-58.4072 -34.6003),2016-10-02 00:30:00,Robo
POINT (-58.4054 -34.6014),2016-10-02 04:40:00,Robo
POINT (-58.4054 -34.6198),2016-10-02 23:00:00,Robo
POINT (-58.4052 -34.6096),2016-10-02 05:00:00,Robo
POINT (-58.3923 -34.6133),2016-10-02 02:17:00,Robo
POINT (-58.3835 -34.6218),2016-10-02 05:00:00,Robo
POINT (-58.3835 -34.6242),2016-10-02 06:30:00,Robo
POINT (-58.381 -34.6138),2016-10-02 03:00:00,Robo
POINT (-58.3802 -34.6273),2016-10-02 03:00:00,Robo
POINT (-58.3788 -34.6124),2016-10-02 23:13:00,Robo
POINT (-58.3744 -34.6292),2016-10-02 04:00:00,Robo
POINT (-58.3689 -34.6014),2016-10-02 00:30:00,Robo
POINT (-58.3587 -34.6324),2016-10-02 03:00:00,Robo
POINT (-58.486 -34.6846),2016-10-02 04:00:00,Robo
POINT (-58.4779 -34.6831),2016-10-02 22:00:00,Robo
POINT (-58.4672 -34.6798),2016-10-02 04:45:00,Robo
POINT (-58.4515 -34.664),2016-10-02 07:15:00,Robo
POINT (-58.518 -34.6616),2016-10-02 04:14:00,Robo
POINT (-58.5083 -34.6571),2016-10-02 01:55:00,Robo
POINT (-58.481 -34.6561),2016-10-02 05:00:00,Robo
POINT (-58.4034 -34.6555),2016-10-02 07:15:00,Robo
POINT (-58.4095 -34.6523),2016-10-02 22:30:00,Robo
POINT (-58.4961 -34.6469),2016-10-02 07:35:00,Robo
POINT (-58.48399999999999 -34.5546),2016-10-02 00:00:00,Robo
POINT (-58.4813 -34.5517),2016-10-02 02:35:00,Robo
POINT (-58.4787 -34.5583),2016-10-02 00:00:00,Robo
POINT (-58.4865 -34.5498),2016-10-02 00:00:00,Robo
POINT (-58.4033 -34.6392),2016-10-02 02:00:00,Robo
POINT (-58.4925 -34.5633),2016-10-01 00:00:00,Robo
POINT (-58.4406 -34.6019),2016-10-01 04:50:00,Robo
POINT (-58.4945 -34.554),2016-10-01 00:00:00,Robo
POINT (-58.42899999999999 -34.645),2016-10-01 00:00:00,Robo
POINT (-58.403 -34.6367),2016-10-01 06:30:00,Robo
POINT (-58.4604 -34.6213),2016-10-01 05:25:00,Robo
POINT (-58.473 -34.551),2016-10-01 22:25:00,Robo
POINT (-58.4516 -34.6059),2016-10-01 06:30:00,Robo
POINT (-58.4492 -34.5526),2016-10-01 06:00:00,Robo
POINT (-58.4482 -34.5828),2016-10-01 22:45:00,Robo
POINT (-58.4479 -34.6226),2016-10-01 00:25:00,Robo
POINT (-58.4457 -34.6316),2016-10-01 22:00:00,Robo
POINT (-58.443 -34.5871),2016-10-01 01:10:00,Robo
POINT (-58.441 -34.5885),2016-10-01 02:30:00,Robo
POINT (-58.4395 -34.6348),2016-10-01 22:00:00,Robo
POINT (-58.4378 -34.5877),2016-10-01 06:30:00,Robo
POINT (-58.4362 -34.5918),2016-10-01 00:30:00,Robo
POINT (-58.4324 -34.6377),2016-10-01 03:00:00,Robo
POINT (-58.4279 -34.6202),2016-10-01 08:00:00,Robo
POINT (-58.4272 -34.5777),2016-10-01 06:15:00,Robo
POINT (-58.4239 -34.5794),2016-10-01 05:00:00,Robo
POINT (-58.4212 -34.5911),2016-10-01 05:00:00,Robo
POINT (-58.4197 -34.5889),2016-10-01 07:00:00,Robo
POINT (-58.4164 -34.5848),2016-10-01 22:00:00,Robo
POINT (-58.4132 -34.5699),2016-10-01 08:00:00,Robo
POINT (-58.4124 -34.6037),2016-10-01 23:30:00,Robo
POINT (-58.4118 -34.6016),2016-10-01 02:00:00,Robo
POINT (-58.4102 -34.6149),2016-10-01 06:45:00,Robo
POINT (-58.4065 -34.6097),2016-10-01 23:00:00,Robo
POINT (-58.40600000000001 -34.6042),2016-10-01 23:00:00,Robo
POINT (-58.4002 -34.6029),2016-10-01 06:00:00,Robo
POINT (-58.3939 -34.6145),2016-10-01 04:54:00,Robo
POINT (-58.3921 -34.6211),2016-10-01 23:30:00,Robo
POINT (-58.3893 -34.621),2016-10-01 22:00:00,Robo
POINT (-58.389 -34.6441),2016-10-01 08:00:00,Robo
POINT (-58.38800000000001 -34.5937),2016-10-01 01:00:00,Robo
POINT (-58.3867 -34.6108),2016-10-01 04:53:00,Robo
POINT (-58.3857 -34.6035),2016-10-01 23:00:00,Robo
POINT (-58.385 -34.6243),2016-10-01 08:00:00,Robo
POINT (-58.3849 -34.6266),2016-10-01 01:00:00,Robo
POINT (-58.3833 -34.6286),2016-10-01 06:00:00,Robo
POINT (-58.3819 -34.6297),2016-10-01 06:30:00,Robo
POINT (-58.3802 -34.6273),2016-10-01 07:00:00,Robo
POINT (-58.3802 -34.6273),2016-10-01 06:00:00,Robo
POINT (-58.3553 -34.6362),2016-10-01 05:20:00,Robo
POINT (-58.4793 -34.6754),2016-10-01 07:05:00,Robo
POINT (-58.4728 -34.672),2016-10-01 22:00:00,Robo
POINT (-58.4897 -34.6676),2016-10-01 03:45:00,Robo
POINT (-58.4548 -34.6639),2016-10-01 03:30:00,Robo
POINT (-58.389 -34.6578),2016-10-01 00:30:00,Robo
POINT (-58.4171 -34.6515),2016-10-01 05:00:00,Robo
POINT (-58.4314 -34.6499),2016-10-01 07:00:00,Robo
POINT (-58.4308 -34.6477),2016-10-01 23:00:00,Robo
POINT (-58.3885 -34.6463),2016-10-01 08:00:00,Robo
POINT (-58.4683 -34.6436),2016-10-01 02:30:00,Robo
POINT (-58.5102 -34.6423),2016-10-01 07:00:00,Robo
POINT (-58.4588 -34.6405),2016-10-01 08:00:00,Robo
POINT (-58.5256 -34.6397),2016-10-01 05:15:00,Robo
POINT (-58.4019 -34.6396),2016-10-01 23:10:00,Robo
POINT (-58.4134 -34.6393),2016-10-01 23:10:00,Robo
POINT (-58.5231 -34.6384),2016-10-01 07:00:00,Robo
POINT (-58.5258 -34.6378),2016-10-01 23:00:00,Robo
POINT (-58.4036 -34.6363),2016-10-01 06:22:00,Robo
POINT (-58.4199 -34.634),2016-10-01 23:30:00,Robo
POINT (-58.4954 -34.6304),2016-10-01 07:49:00,Robo
POINT (-58.4555 -34.63),2016-10-01 01:00:00,Robo
POINT (-58.4689 -34.6299),2016-10-01 07:00:00,Robo
POINT (-58.4661 -34.6292),2016-10-01 01:00:00,Robo
POINT (-58.4861 -34.6282),2016-10-01 07:14:00,Robo
POINT (-58.5201 -34.6135),2016-10-01 07:00:00,Robo
POINT (-58.4779 -34.6094),2016-10-01 22:15:00,Robo
POINT (-58.4761 -34.6069),2016-10-01 22:10:00,Robo
POINT (-58.5027 -34.6063),2016-10-01 22:45:00,Robo
POINT (-58.4697 -34.5791),2016-10-01 03:00:00,Robo
POINT (-58.4819 -34.5771),2016-10-01 05:00:00,Robo
POINT (-58.4425 -34.5711),2016-10-01 03:30:00,Robo
POINT (-58.4483 -34.5647),2016-10-01 05:00:00,Robo
POINT (-58.4544 -34.56),2016-11-27 22:00:00,Robo
POINT (-58.4535 -34.558),2016-11-27 02:00:00,Robo
POINT (-58.4519 -34.6347),2016-11-27 23:00:00,Robo
POINT (-58.4516 -34.6265),2016-11-27 01:00:00,Robo
POINT (-58.4488 -34.6241),2016-11-27 00:30:00,Robo
POINT (-58.447 -34.5792),2016-11-27 00:00:00,Robo
POINT (-58.4451 -34.6621),2016-11-27 01:30:00,Robo
POINT (-58.4441 -34.6503),2016-11-27 08:00:00,Robo
POINT (-58.4441 -34.6503),2016-11-27 01:15:00,Robo
POINT (-58.443 -34.5734),2016-11-27 01:30:00,Robo
POINT (-58.4429 -34.5822),2016-11-27 01:00:00,Robo
POINT (-58.441 -34.5885),2016-11-27 03:00:00,Robo
POINT (-58.4408 -34.5853),2016-11-27 01:30:00,Robo
POINT (-58.4396 -34.619),2016-11-27 23:30:00,Robo
POINT (-58.4394 -34.665),2016-11-27 07:00:00,Robo
POINT (-58.4352 -34.5822),2016-11-27 07:00:00,Robo
POINT (-58.4344 -34.6104),2016-11-27 06:10:00,Robo
POINT (-58.4334 -34.6037),2016-11-27 08:00:00,Robo
POINT (-58.4321 -34.5762),2016-11-27 05:00:00,Robo
POINT (-58.4305 -34.6181),2016-11-27 04:05:00,Robo
POINT (-58.4299 -34.6147),2016-11-27 07:00:00,Robo
POINT (-58.4276 -34.5903),2016-11-27 06:30:00,Robo
POINT (-58.4268 -34.5883),2016-11-27 01:00:00,Robo
POINT (-58.425 -34.6165),2016-11-27 23:40:00,Robo
POINT (-58.4234 -34.6055),2016-11-27 23:00:00,Robo
POINT (-58.4218 -34.6044),2016-11-27 04:00:00,Robo
POINT (-58.4162 -34.6033),2016-11-27 05:45:00,Robo
POINT (-58.4139 -34.5925),2016-11-27 03:48:00,Robo
POINT (-58.4132 -34.619),2016-11-27 06:43:00,Robo
POINT (-58.4132 -34.6012),2016-11-27 23:30:00,Robo
POINT (-58.4091 -34.6025),2016-11-27 23:00:00,Robo
POINT (-58.409 -34.6147),2016-11-27 06:35:00,Robo
POINT (-58.4746 -34.6245),2016-11-27 02:00:00,Robo
POINT (-58.4561 -34.6212),2016-11-27 04:30:00,Robo
POINT (-58.4641 -34.6204),2016-11-27 03:00:00,Robo
POINT (-58.4767 -34.6177),2016-11-27 06:30:00,Robo
POINT (-58.4767 -34.6177),2016-11-27 06:30:00,Robo
POINT (-58.4189 -34.5978),2016-11-27 03:00:00,Robo
POINT (-58.4855 -34.5493),2016-11-27 06:15:00,Robo
POINT (-58.4761 -34.5602),2016-11-27 00:00:00,Robo
POINT (-58.4756 -34.5421),2016-11-27 22:00:00,Robo
POINT (-58.4411 -34.5885),2016-11-27 06:00:00,Robo
POINT (-58.4361 -34.5904),2016-11-27 02:00:00,Robo
POINT (-58.4163 -34.6485),2016-11-27 22:03:00,Robo
POINT (-58.4443 -34.5948),2016-11-27 03:40:00,Robo
POINT (-58.4075 -34.6249),2016-11-27 00:10:00,Robo
POINT (-58.3959 -34.6041),2016-11-27 01:00:00,Robo
POINT (-58.3955 -34.5859),2016-11-27 04:00:00,Robo
POINT (-58.3918 -34.6144),2016-11-27 23:36:00,Robo
POINT (-58.3914 -34.6039),2016-11-27 22:40:00,Robo
POINT (-58.39100000000001 -34.6172),2016-11-27 02:00:00,Robo
POINT (-58.3887 -34.5942),2016-11-27 07:00:00,Robo
POINT (-58.3849 -34.596),2016-11-27 05:30:00,Robo
POINT (-58.3848 -34.6287),2016-11-27 07:30:00,Robo
POINT (-58.3841 -34.6071),2016-11-27 06:30:00,Robo
POINT (-58.3835 -34.6242),2016-11-27 04:30:00,Robo
POINT (-58.3834 -34.6256),2016-11-27 03:40:00,Robo
POINT (-58.3834 -34.6274),2016-11-27 05:30:00,Robo
POINT (-58.3833 -34.6286),2016-11-27 05:30:00,Robo
POINT (-58.3829 -34.6255),2016-11-27 00:30:00,Robo
POINT (-58.3778 -34.6293),2016-11-27 05:30:00,Robo
POINT (-58.3777 -34.5925),2016-11-27 07:00:00,Robo
POINT (-58.3608 -34.6329),2016-11-27 07:30:00,Robo
POINT (-58.5232 -34.6376),2016-11-27 04:50:00,Robo
POINT (-58.5072 -34.5753),2016-11-27 01:00:00,Robo
POINT (-58.4868 -34.676),2016-11-27 23:00:00,Robo
POINT (-58.4855 -34.6394),2016-11-27 05:10:00,Robo
POINT (-58.478 -34.6361),2016-11-27 01:30:00,Robo
POINT (-58.4723 -34.5492),2016-11-27 00:15:00,Robo
POINT (-58.4706 -34.6719),2016-11-27 00:20:00,Robo
POINT (-58.4698 -34.6712),2016-11-27 22:45:00,Robo
POINT (-58.4689 -34.6299),2016-11-27 00:00:00,Robo
POINT (-58.4675 -34.6295),2016-11-27 03:00:00,Robo
POINT (-58.4647 -34.6288),2016-11-27 02:00:00,Robo
POINT (-58.4592 -34.6444),2016-11-27 07:00:00,Robo
POINT (-58.4571 -34.6318),2016-11-27 05:30:00,Robo
POINT (-58.4567 -34.5656),2016-11-27 22:40:00,Robo
POINT (-58.5231 -34.6028),2016-11-26 07:23:00,Robo
POINT (-58.5175 -34.5922),2016-11-26 03:30:00,Robo
POINT (-58.5067 -34.6702),2016-11-26 04:00:00,Robo
POINT (-58.5046 -34.5883),2016-11-26 23:00:00,Robo
POINT (-58.4916 -34.637),2016-11-26 00:30:00,Robo
POINT (-58.4884 -34.6701),2016-11-26 23:30:00,Robo
POINT (-58.4848 -34.6463),2016-11-26 05:45:00,Robo
POINT (-58.4847 -34.6732),2016-11-26 06:15:00,Robo
